observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,count,classificationMethod,classificationTimestamp,observationComments
2023_05_5A_1_obs_00114,5A_P800HK06278624,2023_05_5A_1_img_00128,2023_05_5A_1_evt_00038,2023-06-02T12:20:44-08:00,2023-06-02T12:20:44-08:00,media,Empty,NA,machine,2023-11-21 10:36:55.597395,comments
2023_05_5A_1_obs_00115,5A_P800HK06278624,2023_05_5A_1_img_00129,2023_05_5A_1_evt_00039,2023-06-02T12:23:09-08:00,2023-06-02T12:23:09-08:00,media,Empty,NA,machine,2023-11-21 10:36:56.020790,comments
2023_05_5A_1_obs_00116,5A_P800HK06278624,2023_05_5A_1_img_00130,2023_05_5A_1_evt_00039,2023-06-02T12:23:14-08:00,2023-06-02T12:23:14-08:00,media,Empty,NA,machine,2023-11-21 10:36:56.446148,comments
2023_05_5A_1_obs_00117,5A_P800HK06278624,2023_05_5A_1_img_00131,2023_05_5A_1_evt_00039,2023-06-02T12:23:19-08:00,2023-06-02T12:23:19-08:00,media,Empty,NA,machine,2023-11-21 10:20:03.504445,comments
2023_05_5A_1_obs_00118,5A_P800HK06278624,2023_05_5A_1_img_00132,2023_05_5A_1_evt_00040,2023-06-02T12:27:16-08:00,2023-06-02T12:27:16-08:00,media,Empty,NA,machine,2023-11-21 10:36:56.869942,comments
2023_05_5A_1_obs_00119,5A_P800HK06278624,2023_05_5A_1_img_00133,2023_05_5A_1_evt_00040,2023-06-02T12:27:21-08:00,2023-06-02T12:27:21-08:00,media,Empty,NA,machine,2023-11-21 10:36:57.293635,comments
2023_05_5A_1_obs_00120,5A_P800HK06278624,2023_05_5A_1_img_00134,2023_05_5A_1_evt_00040,2023-06-02T12:27:26-08:00,2023-06-02T12:27:26-08:00,media,Empty,NA,machine,2023-11-21 10:36:57.719805,comments
2023_05_5A_1_obs_00121,5A_P800HK06278624,2023_05_5A_1_img_00135,2023_05_5A_1_evt_00041,2023-06-02T13:21:16-08:00,2023-06-02T13:21:16-08:00,media,Empty,NA,machine,2023-11-21 10:20:03.932074,comments
2023_05_5A_1_obs_00122,5A_P800HK06278624,2023_05_5A_1_img_00136,2023_05_5A_1_evt_00041,2023-06-02T13:21:21-08:00,2023-06-02T13:21:21-08:00,media,Empty,NA,machine,2023-11-21 10:20:04.360240,comments
2023_05_5A_1_obs_00123,5A_P800HK06278624,2023_05_5A_1_img_00137,2023_05_5A_1_evt_00041,2023-06-02T13:21:26-08:00,2023-06-02T13:21:26-08:00,media,Empty,NA,machine,2023-11-21 10:36:58.143647,comments
2023_05_5A_1_obs_00124,5A_P800HK06278624,2023_05_5A_1_img_00138,2023_05_5A_1_evt_00042,2023-06-02T13:27:43-08:00,2023-06-02T13:27:43-08:00,media,Empty,NA,machine,2023-11-21 10:36:58.568345,comments
2023_05_5A_1_obs_00125,5A_P800HK06278624,2023_05_5A_1_img_00139,2023_05_5A_1_evt_00042,2023-06-02T13:27:48-08:00,2023-06-02T13:27:48-08:00,media,Empty,NA,machine,2023-11-21 10:20:04.788666,comments
2023_05_5A_1_obs_00126,5A_P800HK06278624,2023_05_5A_1_img_00140,2023_05_5A_1_evt_00042,2023-06-02T13:27:53-08:00,2023-06-02T13:27:53-08:00,media,Empty,NA,machine,2023-11-21 10:36:58.993027,comments
2023_05_5A_1_obs_00127,5A_P800HK06278624,2023_05_5A_1_img_00141,2023_05_5A_1_evt_00043,2023-06-02T13:37:31-08:00,2023-06-02T13:37:31-08:00,media,Empty,NA,machine,2023-11-21 10:36:59.418497,comments
2023_05_5A_1_obs_00128,5A_P800HK06278624,2023_05_5A_1_img_00142,2023_05_5A_1_evt_00043,2023-06-02T13:37:36-08:00,2023-06-02T13:37:36-08:00,media,Empty,NA,machine,2023-11-21 10:36:59.847214,comments
2023_05_5A_1_obs_00129,5A_P800HK06278624,2023_05_5A_1_img_00143,2023_05_5A_1_evt_00043,2023-06-02T13:37:41-08:00,2023-06-02T13:37:41-08:00,media,Empty,NA,machine,2023-11-21 10:20:05.217972,comments
2023_05_5A_1_obs_00130,5A_P800HK06278624,2023_05_5A_1_img_00144,2023_05_5A_1_evt_00044,2023-06-02T13:40:58-08:00,2023-06-02T13:40:58-08:00,media,Empty,NA,machine,2023-11-21 10:37:00.273197,comments
2023_05_5A_1_obs_00131,5A_P800HK06278624,2023_05_5A_1_img_00145,2023_05_5A_1_evt_00044,2023-06-02T13:41:03-08:00,2023-06-02T13:41:03-08:00,media,Empty,NA,machine,2023-11-21 10:37:00.698965,comments
2023_05_5A_1_obs_00132,5A_P800HK06278624,2023_05_5A_1_img_00146,2023_05_5A_1_evt_00044,2023-06-02T13:41:08-08:00,2023-06-02T13:41:08-08:00,media,Empty,NA,machine,2023-11-21 10:37:01.122376,comments
2023_05_5A_1_obs_00133,5A_P800HK06278624,2023_05_5A_1_img_00147,2023_05_5A_1_evt_00045,2023-06-02T13:43:13-08:00,2023-06-02T13:43:13-08:00,media,Empty,NA,machine,2023-11-21 10:20:05.646593,comments
2023_05_5A_1_obs_00134,5A_P800HK06278624,2023_05_5A_1_img_00148,2023_05_5A_1_evt_00045,2023-06-02T13:43:18-08:00,2023-06-02T13:43:18-08:00,media,Empty,NA,machine,2023-11-21 10:20:06.077155,comments
2023_05_5A_1_obs_00135,5A_P800HK06278624,2023_05_5A_1_img_00149,2023_05_5A_1_evt_00045,2023-06-02T13:43:23-08:00,2023-06-02T13:43:23-08:00,media,Empty,NA,machine,2023-11-21 10:37:01.546709,comments
2023_05_5A_1_obs_00136,5A_P800HK06278624,2023_05_5A_1_img_00150,2023_05_5A_1_evt_00046,2023-06-02T13:45:41-08:00,2023-06-02T13:45:41-08:00,media,Empty,NA,machine,2023-11-21 10:37:01.970291,comments
2023_05_5A_1_obs_00137,5A_P800HK06278624,2023_05_5A_1_img_00151,2023_05_5A_1_evt_00046,2023-06-02T13:45:46-08:00,2023-06-02T13:45:46-08:00,media,Empty,NA,machine,2023-11-21 10:20:06.505695,comments
2023_05_5A_1_obs_00138,5A_P800HK06278624,2023_05_5A_1_img_00152,2023_05_5A_1_evt_00046,2023-06-02T13:45:51-08:00,2023-06-02T13:45:51-08:00,media,Empty,NA,machine,2023-11-21 10:37:02.394960,comments
2023_05_5A_1_obs_00139,5A_P800HK06278624,2023_05_5A_1_img_00153,2023_05_5A_1_evt_00047,2023-06-02T13:48:51-08:00,2023-06-02T13:48:51-08:00,media,Empty,NA,machine,2023-11-21 10:37:02.817891,comments
2023_05_5A_1_obs_00140,5A_P800HK06278624,2023_05_5A_1_img_00154,2023_05_5A_1_evt_00047,2023-06-02T13:48:56-08:00,2023-06-02T13:48:56-08:00,media,Empty,NA,machine,2023-11-21 10:37:03.241453,comments
2023_05_5A_1_obs_00141,5A_P800HK06278624,2023_05_5A_1_img_00155,2023_05_5A_1_evt_00047,2023-06-02T13:49:01-08:00,2023-06-02T13:49:01-08:00,media,Empty,NA,machine,2023-11-21 10:20:06.933697,comments
2023_05_5A_1_obs_00142,5A_P800HK06278624,2023_05_5A_1_img_00156,2023_05_5A_1_evt_00048,2023-06-02T13:55:22-08:00,2023-06-02T13:55:22-08:00,media,Empty,NA,machine,2023-11-21 10:37:03.667165,comments
2023_05_5A_1_obs_00143,5A_P800HK06278624,2023_05_5A_1_img_00157,2023_05_5A_1_evt_00048,2023-06-02T13:55:27-08:00,2023-06-02T13:55:27-08:00,media,Empty,NA,machine,2023-11-21 10:37:04.090416,comments
2023_05_5A_1_obs_00144,5A_P800HK06278624,2023_05_5A_1_img_00158,2023_05_5A_1_evt_00048,2023-06-02T13:55:32-08:00,2023-06-02T13:55:32-08:00,media,Empty,NA,machine,2023-11-21 10:37:04.516760,comments
2023_05_5A_1_obs_00145,5A_P800HK06278624,2023_05_5A_1_img_00159,2023_05_5A_1_evt_00049,2023-06-02T14:01:42-08:00,2023-06-02T14:01:42-08:00,media,Empty,NA,machine,2023-11-21 10:20:07.361666,comments
2023_05_5A_1_obs_00146,5A_P800HK06278624,2023_05_5A_1_img_00160,2023_05_5A_1_evt_00049,2023-06-02T14:01:47-08:00,2023-06-02T14:01:47-08:00,media,Empty,NA,machine,2023-11-21 10:20:07.795689,comments
2023_05_5A_1_obs_00147,5A_P800HK06278624,2023_05_5A_1_img_00161,2023_05_5A_1_evt_00049,2023-06-02T14:01:52-08:00,2023-06-02T14:01:52-08:00,media,Empty,NA,machine,2023-11-21 10:37:04.940553,comments
2023_05_5A_1_obs_00148,5A_P800HK06278624,2023_05_5A_1_img_00162,2023_05_5A_1_evt_00050,2023-06-02T14:04:14-08:00,2023-06-02T14:04:14-08:00,media,Empty,NA,machine,2023-11-21 10:37:05.365965,comments
2023_05_5A_1_obs_00149,5A_P800HK06278624,2023_05_5A_1_img_00163,2023_05_5A_1_evt_00050,2023-06-02T14:04:19-08:00,2023-06-02T14:04:19-08:00,media,Empty,NA,machine,2023-11-21 10:20:08.223752,comments
2023_05_5A_1_obs_00150,5A_P800HK06278624,2023_05_5A_1_img_00164,2023_05_5A_1_evt_00050,2023-06-02T14:04:24-08:00,2023-06-02T14:04:24-08:00,media,Empty,NA,machine,2023-11-21 10:37:05.789050,comments
2023_05_5A_1_obs_00151,5A_P800HK06278624,2023_05_5A_1_img_00165,2023_05_5A_1_evt_00051,2023-06-02T14:18:44-08:00,2023-06-02T14:18:44-08:00,media,Empty,NA,machine,2023-11-21 10:37:06.212123,comments
2023_05_5A_1_obs_00152,5A_P800HK06278624,2023_05_5A_1_img_00166,2023_05_5A_1_evt_00051,2023-06-02T14:18:49-08:00,2023-06-02T14:18:49-08:00,media,Empty,NA,machine,2023-11-21 10:37:06.640916,comments
2023_05_5A_1_obs_00153,5A_P800HK06278624,2023_05_5A_1_img_00167,2023_05_5A_1_evt_00051,2023-06-02T14:18:54-08:00,2023-06-02T14:18:54-08:00,media,Empty,NA,machine,2023-11-21 10:20:08.650555,comments
2023_05_5A_1_obs_00154,5A_P800HK06278624,2023_05_5A_1_img_00168,2023_05_5A_1_evt_00052,2023-06-02T15:04:12-08:00,2023-06-02T15:04:12-08:00,media,Empty,NA,machine,2023-11-21 10:37:07.064495,comments
2023_05_5A_1_obs_00155,5A_P800HK06278624,2023_05_5A_1_img_00169,2023_05_5A_1_evt_00052,2023-06-02T15:04:17-08:00,2023-06-02T15:04:17-08:00,media,Empty,NA,machine,2023-11-21 10:37:07.489156,comments
2023_05_5A_1_obs_00156,5A_P800HK06278624,2023_05_5A_1_img_00170,2023_05_5A_1_evt_00052,2023-06-02T15:04:22-08:00,2023-06-02T15:04:22-08:00,media,Empty,NA,machine,2023-11-21 10:37:07.914380,comments
2023_05_5A_1_obs_00157,5A_P800HK06278624,2023_05_5A_1_img_00171,2023_05_5A_1_evt_00053,2023-06-02T15:12:17-08:00,2023-06-02T15:12:17-08:00,media,Empty,NA,machine,2023-11-21 10:20:09.079364,comments
2023_05_5A_1_obs_00158,5A_P800HK06278624,2023_05_5A_1_img_00172,2023_05_5A_1_evt_00053,2023-06-02T15:12:22-08:00,2023-06-02T15:12:22-08:00,media,Empty,NA,machine,2023-11-21 10:20:09.506086,comments
2023_05_5A_1_obs_00159,5A_P800HK06278624,2023_05_5A_1_img_00173,2023_05_5A_1_evt_00053,2023-06-02T15:12:27-08:00,2023-06-02T15:12:27-08:00,media,Empty,NA,machine,2023-11-21 10:37:08.339662,comments
2023_05_5A_1_obs_00160,5A_P800HK06278624,2023_05_5A_1_img_00174,2023_05_5A_1_evt_00054,2023-06-02T15:17:45-08:00,2023-06-02T15:17:45-08:00,media,Empty,NA,machine,2023-11-21 10:37:08.763370,comments
2023_05_5A_1_obs_00161,5A_P800HK06278624,2023_05_5A_1_img_00175,2023_05_5A_1_evt_00054,2023-06-02T15:17:50-08:00,2023-06-02T15:17:50-08:00,media,Empty,NA,machine,2023-11-21 10:20:09.932918,comments
2023_05_5A_1_obs_00162,5A_P800HK06278624,2023_05_5A_1_img_00176,2023_05_5A_1_evt_00054,2023-06-02T15:17:55-08:00,2023-06-02T15:17:55-08:00,media,Empty,NA,machine,2023-11-21 10:37:09.187715,comments
2023_05_5A_1_obs_00163,5A_P800HK06278624,2023_05_5A_1_img_00177,2023_05_5A_1_evt_00055,2023-06-02T15:25:11-08:00,2023-06-02T15:25:11-08:00,media,Empty,NA,machine,2023-11-21 10:37:09.612013,comments
2023_05_5A_1_obs_00164,5A_P800HK06278624,2023_05_5A_1_img_00178,2023_05_5A_1_evt_00055,2023-06-02T15:25:16-08:00,2023-06-02T15:25:16-08:00,media,Empty,NA,machine,2023-11-21 10:37:10.035941,comments
2023_05_5A_1_obs_00165,5A_P800HK06278624,2023_05_5A_1_img_00179,2023_05_5A_1_evt_00055,2023-06-02T15:25:21-08:00,2023-06-02T15:25:21-08:00,media,Empty,NA,machine,2023-11-21 10:20:10.360437,comments
2023_05_5A_1_obs_00166,5A_P800HK06278624,2023_05_5A_1_img_00181,2023_05_5A_1_evt_00056,2023-06-03T12:20:00-08:00,2023-06-03T12:20:00-08:00,media,Empty,NA,machine,2023-11-21 10:37:10.884915,comments
2023_05_5A_1_obs_00167,5A_P800HK06278624,2023_05_5A_1_img_00182,2023_05_5A_1_evt_00056,2023-06-03T12:20:05-08:00,2023-06-03T12:20:05-08:00,media,Empty,NA,machine,2023-11-21 10:37:11.312255,comments
2023_05_5A_1_obs_00168,5A_P800HK06278624,2023_05_5A_1_img_00183,2023_05_5A_1_evt_00056,2023-06-03T12:20:10-08:00,2023-06-03T12:20:10-08:00,media,Empty,NA,machine,2023-11-21 10:20:10.787439,comments
2023_05_5A_1_obs_00169,5A_P800HK06278624,2023_05_5A_1_img_00184,2023_05_5A_1_evt_00057,2023-06-03T12:32:53-08:00,2023-06-03T12:32:53-08:00,media,Empty,NA,machine,2023-11-21 10:20:11.214131,comments
2023_05_5A_1_obs_00170,5A_P800HK06278624,2023_05_5A_1_img_00185,2023_05_5A_1_evt_00057,2023-06-03T12:32:58-08:00,2023-06-03T12:32:58-08:00,media,Empty,NA,machine,2023-11-21 10:37:11.736065,comments
2023_05_5A_1_obs_00171,5A_P800HK06278624,2023_05_5A_1_img_00186,2023_05_5A_1_evt_00057,2023-06-03T12:33:03-08:00,2023-06-03T12:33:03-08:00,media,Empty,NA,machine,2023-11-21 10:37:12.160240,comments
2023_05_5A_1_obs_00172,5A_P800HK06278624,2023_05_5A_1_img_00187,2023_05_5A_1_evt_00058,2023-06-03T12:42:18-08:00,2023-06-03T12:42:18-08:00,media,Empty,NA,machine,2023-11-21 10:20:11.641372,comments
2023_05_5A_1_obs_00173,5A_P800HK06278624,2023_05_5A_1_img_00188,2023_05_5A_1_evt_00058,2023-06-03T12:42:23-08:00,2023-06-03T12:42:23-08:00,media,Empty,NA,machine,2023-11-21 10:37:12.586500,comments
2023_05_5A_1_obs_00174,5A_P800HK06278624,2023_05_5A_1_img_00189,2023_05_5A_1_evt_00058,2023-06-03T12:42:28-08:00,2023-06-03T12:42:28-08:00,media,Empty,NA,machine,2023-11-21 10:37:13.010455,comments
2023_05_5A_1_obs_00175,5A_P800HK06278624,2023_05_5A_1_img_00190,2023_05_5A_1_evt_00059,2023-06-03T12:47:00-08:00,2023-06-03T12:47:00-08:00,media,Empty,NA,machine,2023-11-21 10:37:13.436277,comments
2023_05_5A_1_obs_00176,5A_P800HK06278624,2023_05_5A_1_img_00191,2023_05_5A_1_evt_00059,2023-06-03T12:47:05-08:00,2023-06-03T12:47:05-08:00,media,Empty,NA,machine,2023-11-21 10:20:12.068960,comments
2023_05_5A_1_obs_00177,5A_P800HK06278624,2023_05_5A_1_img_00192,2023_05_5A_1_evt_00059,2023-06-03T12:47:10-08:00,2023-06-03T12:47:10-08:00,media,Empty,NA,machine,2023-11-21 10:37:13.860044,comments
2023_05_5A_1_obs_00178,5A_P800HK06278624,2023_05_5A_1_img_00193,2023_05_5A_1_evt_00060,2023-06-03T13:32:23-08:00,2023-06-03T13:32:23-08:00,media,Empty,NA,machine,2023-11-21 10:37:14.284893,comments
2023_05_5A_1_obs_00179,5A_P800HK06278624,2023_05_5A_1_img_00194,2023_05_5A_1_evt_00060,2023-06-03T13:32:28-08:00,2023-06-03T13:32:28-08:00,media,Empty,NA,machine,2023-11-21 10:37:14.710155,comments
2023_05_5A_1_obs_00180,5A_P800HK06278624,2023_05_5A_1_img_00195,2023_05_5A_1_evt_00060,2023-06-03T13:32:33-08:00,2023-06-03T13:32:33-08:00,media,Empty,NA,machine,2023-11-21 10:20:12.497150,comments
2023_05_5A_1_obs_00181,5A_P800HK06278624,2023_05_5A_1_img_00196,2023_05_5A_1_evt_00061,2023-06-03T13:34:10-08:00,2023-06-03T13:34:10-08:00,media,Empty,NA,machine,2023-11-21 10:20:12.926522,comments
2023_05_5A_1_obs_00182,5A_P800HK06278624,2023_05_5A_1_img_00197,2023_05_5A_1_evt_00061,2023-06-03T13:34:15-08:00,2023-06-03T13:34:15-08:00,media,Empty,NA,machine,2023-11-21 10:37:15.134549,comments
2023_05_5A_1_obs_00183,5A_P800HK06278624,2023_05_5A_1_img_00198,2023_05_5A_1_evt_00061,2023-06-03T13:34:20-08:00,2023-06-03T13:34:20-08:00,media,Empty,NA,machine,2023-11-21 10:37:15.565013,comments
2023_05_5A_1_obs_00184,5A_P800HK06278624,2023_05_5A_1_img_00199,2023_05_5A_1_evt_00062,2023-06-03T13:41:33-08:00,2023-06-03T13:41:33-08:00,media,Empty,NA,machine,2023-11-21 10:20:13.354880,comments
2023_05_5A_1_obs_00185,5A_P800HK06278624,2023_05_5A_1_img_00200,2023_05_5A_1_evt_00062,2023-06-03T13:41:38-08:00,2023-06-03T13:41:38-08:00,media,Empty,NA,machine,2023-11-21 10:37:15.989046,comments
2023_05_5A_1_obs_00186,5A_P800HK06278624,2023_05_5A_1_img_00201,2023_05_5A_1_evt_00062,2023-06-03T13:41:43-08:00,2023-06-03T13:41:43-08:00,media,Empty,NA,machine,2023-11-21 10:37:16.414190,comments
2023_05_5A_1_obs_00187,5A_P800HK06278624,2023_05_5A_1_img_00202,2023_05_5A_1_evt_00063,2023-06-03T13:46:36-08:00,2023-06-03T13:46:36-08:00,media,Empty,NA,machine,2023-11-21 10:37:16.838447,comments
2023_05_5A_1_obs_00188,5A_P800HK06278624,2023_05_5A_1_img_00203,2023_05_5A_1_evt_00063,2023-06-03T13:46:41-08:00,2023-06-03T13:46:41-08:00,media,Empty,NA,machine,2023-11-21 10:20:13.781951,comments
2023_05_5A_1_obs_00189,5A_P800HK06278624,2023_05_5A_1_img_00204,2023_05_5A_1_evt_00063,2023-06-03T13:46:46-08:00,2023-06-03T13:46:46-08:00,media,Empty,NA,machine,2023-11-21 10:37:17.262319,comments
2023_05_5A_1_obs_00190,5A_P800HK06278624,2023_05_5A_1_img_00205,2023_05_5A_1_evt_00064,2023-06-03T13:50:23-08:00,2023-06-03T13:50:23-08:00,media,Empty,NA,machine,2023-11-21 10:37:17.691579,comments
2023_05_5A_1_obs_00191,5A_P800HK06278624,2023_05_5A_1_img_00206,2023_05_5A_1_evt_00064,2023-06-03T13:50:28-08:00,2023-06-03T13:50:28-08:00,media,Empty,NA,machine,2023-11-21 10:37:18.115023,comments
2023_05_5A_1_obs_00192,5A_P800HK06278624,2023_05_5A_1_img_00207,2023_05_5A_1_evt_00064,2023-06-03T13:50:33-08:00,2023-06-03T13:50:33-08:00,media,Empty,NA,machine,2023-11-21 10:20:14.209476,comments
2023_05_5A_1_obs_00193,5A_P800HK06278624,2023_05_5A_1_img_00208,2023_05_5A_1_evt_00065,2023-06-03T13:53:58-08:00,2023-06-03T13:53:58-08:00,media,Empty,NA,machine,2023-11-21 10:20:14.638772,comments
2023_05_5A_1_obs_00194,5A_P800HK06278624,2023_05_5A_1_img_00209,2023_05_5A_1_evt_00065,2023-06-03T13:54:03-08:00,2023-06-03T13:54:03-08:00,media,Empty,NA,machine,2023-11-21 10:37:18.541046,comments
2023_05_5A_1_obs_00195,5A_P800HK06278624,2023_05_5A_1_img_00210,2023_05_5A_1_evt_00065,2023-06-03T13:54:08-08:00,2023-06-03T13:54:08-08:00,media,Empty,NA,machine,2023-11-21 10:37:18.964572,comments
2023_05_5A_1_obs_00196,5A_P800HK06278624,2023_05_5A_1_img_00211,2023_05_5A_1_evt_00066,2023-06-03T13:55:59-08:00,2023-06-03T13:55:59-08:00,media,Empty,NA,machine,2023-11-21 10:20:15.065710,comments
2023_05_5A_1_obs_00197,5A_P800HK06278624,2023_05_5A_1_img_00212,2023_05_5A_1_evt_00066,2023-06-03T13:56:04-08:00,2023-06-03T13:56:04-08:00,media,Empty,NA,machine,2023-11-21 10:37:19.390589,comments
2023_05_5A_1_obs_00198,5A_P800HK06278624,2023_05_5A_1_img_00213,2023_05_5A_1_evt_00066,2023-06-03T13:56:09-08:00,2023-06-03T13:56:09-08:00,media,Empty,NA,machine,2023-11-21 10:37:19.814380,comments
2023_05_5A_1_obs_00199,5A_P800HK06278624,2023_05_5A_1_img_00214,2023_05_5A_1_evt_00067,2023-06-03T14:00:19-08:00,2023-06-03T14:00:19-08:00,media,Empty,NA,machine,2023-11-21 10:37:20.238927,comments
2023_05_5A_1_obs_00200,5A_P800HK06278624,2023_05_5A_1_img_00215,2023_05_5A_1_evt_00067,2023-06-03T14:00:24-08:00,2023-06-03T14:00:24-08:00,media,Empty,NA,machine,2023-11-21 10:20:15.509531,comments
2023_05_5A_1_obs_00201,5A_P800HK06278624,2023_05_5A_1_img_00216,2023_05_5A_1_evt_00067,2023-06-03T14:00:29-08:00,2023-06-03T14:00:29-08:00,media,Empty,NA,machine,2023-11-21 10:37:20.665727,comments
2023_05_5A_1_obs_00202,5A_P800HK06278624,2023_05_5A_1_img_00217,2023_05_5A_1_evt_00068,2023-06-03T14:01:45-08:00,2023-06-03T14:01:45-08:00,media,Empty,NA,machine,2023-11-21 10:37:21.089439,comments
2023_05_5A_1_obs_00203,5A_P800HK06278624,2023_05_5A_1_img_00218,2023_05_5A_1_evt_00068,2023-06-03T14:01:50-08:00,2023-06-03T14:01:50-08:00,media,Empty,NA,machine,2023-11-21 10:37:21.514616,comments
2023_05_5A_1_obs_00204,5A_P800HK06278624,2023_05_5A_1_img_00219,2023_05_5A_1_evt_00068,2023-06-03T14:01:55-08:00,2023-06-03T14:01:55-08:00,media,Empty,NA,machine,2023-11-21 10:20:15.937588,comments
2023_05_5A_1_obs_00205,5A_P800HK06278624,2023_05_5A_1_img_00220,2023_05_5A_1_evt_00069,2023-06-03T14:08:52-08:00,2023-06-03T14:08:52-08:00,media,Empty,NA,machine,2023-11-21 10:20:16.365195,comments
2023_05_5A_1_obs_00206,5A_P800HK06278624,2023_05_5A_1_img_00221,2023_05_5A_1_evt_00069,2023-06-03T14:08:57-08:00,2023-06-03T14:08:57-08:00,media,Empty,NA,machine,2023-11-21 10:37:21.938106,comments
2023_05_5A_1_obs_00207,5A_P800HK06278624,2023_05_5A_1_img_00222,2023_05_5A_1_evt_00069,2023-06-03T14:09:02-08:00,2023-06-03T14:09:02-08:00,media,Empty,NA,machine,2023-11-21 10:37:22.363742,comments
2023_05_5A_1_obs_00208,5A_P800HK06278624,2023_05_5A_1_img_00223,2023_05_5A_1_evt_00070,2023-06-03T14:12:40-08:00,2023-06-03T14:12:40-08:00,media,Empty,NA,machine,2023-11-21 10:20:16.790935,comments
2023_05_5A_1_obs_00209,5A_P800HK06278624,2023_05_5A_1_img_00224,2023_05_5A_1_evt_00070,2023-06-03T14:12:45-08:00,2023-06-03T14:12:45-08:00,media,Empty,NA,machine,2023-11-21 10:37:22.787244,comments
2023_05_5A_1_obs_00210,5A_P800HK06278624,2023_05_5A_1_img_00225,2023_05_5A_1_evt_00070,2023-06-03T14:12:50-08:00,2023-06-03T14:12:50-08:00,media,Empty,NA,machine,2023-11-21 10:37:23.216974,comments
2023_05_5A_1_obs_00211,5A_P800HK06278624,2023_05_5A_1_img_00226,2023_05_5A_1_evt_00071,2023-06-03T14:22:57-08:00,2023-06-03T14:22:57-08:00,media,Empty,NA,machine,2023-11-21 10:37:23.646049,comments
2023_05_5A_1_obs_00212,5A_P800HK06278624,2023_05_5A_1_img_00227,2023_05_5A_1_evt_00071,2023-06-03T14:23:02-08:00,2023-06-03T14:23:02-08:00,media,Empty,NA,machine,2023-11-21 10:20:17.217202,comments
2023_05_5A_1_obs_00213,5A_P800HK06278624,2023_05_5A_1_img_00228,2023_05_5A_1_evt_00071,2023-06-03T14:23:07-08:00,2023-06-03T14:23:07-08:00,media,Empty,NA,machine,2023-11-21 10:37:24.069914,comments
2023_05_5A_1_obs_00214,5A_P800HK06278624,2023_05_5A_1_img_00229,2023_05_5A_1_evt_00072,2023-06-03T14:23:34-08:00,2023-06-03T14:23:34-08:00,media,Empty,NA,machine,2023-11-21 10:37:24.495157,comments
2023_05_5A_1_obs_00215,5A_P800HK06278624,2023_05_5A_1_img_00230,2023_05_5A_1_evt_00072,2023-06-03T14:23:39-08:00,2023-06-03T14:23:39-08:00,media,Empty,NA,machine,2023-11-21 10:37:24.918940,comments
2023_05_5A_1_obs_00216,5A_P800HK06278624,2023_05_5A_1_img_00231,2023_05_5A_1_evt_00072,2023-06-03T14:23:44-08:00,2023-06-03T14:23:44-08:00,media,Empty,NA,machine,2023-11-21 10:20:17.644354,comments
2023_05_5A_1_obs_00217,5A_P800HK06278624,2023_05_5A_1_img_00232,2023_05_5A_1_evt_00073,2023-06-03T14:25:00-08:00,2023-06-03T14:25:00-08:00,media,Empty,NA,machine,2023-11-21 10:20:18.071645,comments
2023_05_5A_1_obs_00218,5A_P800HK06278624,2023_05_5A_1_img_00233,2023_05_5A_1_evt_00073,2023-06-03T14:25:05-08:00,2023-06-03T14:25:05-08:00,media,Empty,NA,machine,2023-11-21 10:37:25.345445,comments
2023_05_5A_1_obs_00219,5A_P800HK06278624,2023_05_5A_1_img_00234,2023_05_5A_1_evt_00073,2023-06-03T14:25:10-08:00,2023-06-03T14:25:10-08:00,media,Empty,NA,machine,2023-11-21 10:37:25.770244,comments
2023_05_5A_1_obs_00220,5A_P800HK06278624,2023_05_5A_1_img_00235,2023_05_5A_1_evt_00074,2023-06-03T14:29:03-08:00,2023-06-03T14:29:03-08:00,media,Empty,NA,machine,2023-11-21 10:20:18.498064,comments
2023_05_5A_1_obs_00221,5A_P800HK06278624,2023_05_5A_1_img_00236,2023_05_5A_1_evt_00074,2023-06-03T14:29:08-08:00,2023-06-03T14:29:08-08:00,media,Empty,NA,machine,2023-11-21 10:37:26.193850,comments
2023_05_5A_1_obs_00222,5A_P800HK06278624,2023_05_5A_1_img_00237,2023_05_5A_1_evt_00074,2023-06-03T14:29:13-08:00,2023-06-03T14:29:13-08:00,media,Empty,NA,machine,2023-11-21 10:37:26.618706,comments
2023_05_5A_1_obs_00223,5A_P800HK06278624,2023_05_5A_1_img_00238,2023_05_5A_1_evt_00075,2023-06-03T14:38:16-08:00,2023-06-03T14:38:16-08:00,media,Empty,NA,machine,2023-11-21 10:37:27.043037,comments
2023_05_5A_1_obs_00224,5A_P800HK06278624,2023_05_5A_1_img_00239,2023_05_5A_1_evt_00075,2023-06-03T14:38:21-08:00,2023-06-03T14:38:21-08:00,media,Empty,NA,machine,2023-11-21 10:20:18.924862,comments
2023_05_5A_1_obs_00225,5A_P800HK06278624,2023_05_5A_1_img_00240,2023_05_5A_1_evt_00075,2023-06-03T14:38:26-08:00,2023-06-03T14:38:26-08:00,media,Empty,NA,machine,2023-11-21 10:37:27.469984,comments
2023_05_5A_1_obs_00226,5A_P800HK06278624,2023_05_5A_1_img_00241,2023_05_5A_1_evt_00076,2023-06-03T15:13:38-08:00,2023-06-03T15:13:38-08:00,media,Empty,NA,machine,2023-11-21 10:37:27.893954,comments
